I	read	29951

Q	NTCIR12-MathWiki-1
E	[-[N!0.026838601[V!…]]]
R	315355	28	[-[N!0.026838601[V!…]]]	1
R	315355	27	[-[N!0.060607633[V!…]]]	0.333333
R	315355	26	[-[N!0.150757555[V!…]]]	0.333333
R	315355	25	[-[N!0.493091109[V!…]]]	0.333333
R	292056	37	[V!x[=[-[N!1.84208[V!…]]]]]	0.153846
R	292350	12	[R![=[-[N!1.148698354[V!…]]]],c[N!5],w[-[N!2]]]	0.117647
R	311402	8	[V!e[=[N!396[-[N!104.000000177[V!…[.]]]],a[N!4]]],a[V!π[R!,w[N!58]]]]	0.0606061
R	313360	57	[N!239[-[N!169[R![=[-[N!0.00209[V!…]]]],w[N!2]]]]]	0.0571429
R	313360	49	[N!7[-[N!5[R![=[-[N!0.07106[V!…]]]],w[N!2]]]]]	0.0571429
R	313360	53	[N!41[-[N!29[R![=[-[N!0.01219[V!…]]]],w[N!2]]]]]	0.0571429
R	313360	65	[N!8119[-[N!5741[R![=[-[N!0.00006[V!…]]]],w[N!2]]]]]	0.0571429
R	313360	61	[N!1393[-[N!985[R![=[-[N!0.00035[V!…]]]],w[N!2]]]]]	0.0571429
R	313360	45	[N!1[-[N!1[R![=[-[N!0.41421[V!…]]]],w[N!2]]]]]	0.0571429
R	307626	5	[V!ϕ[=[-[N!30[V!…[+[N!30,a[∘]]]],a[∘]]]],b[N!1]]	0.0555556
R	302620	24	[V!z[=[-[N!1.4455692[V!…[+[V!i[N!0.6992608[V!…]]]]]]]],b[N!2]]	0.05
R	302620	23	[V!z[=[-[N!0.4121345[V!…[+[V!i[N!0.5978119[V!…]]]]]]]],b[N!1]]	0.05
R	290175	6	[lim[V!c[M!()1x1[=[-[N!2.157782996659[V!…[.]]]]],w[V!k]],b[N!2]],u[V!k[→[V!∞]]]]	0.047619
R	311370	14	[V!φ[=[F![=[-[N!0.6180 339887[V!…]]]],o[N!1[-[R!,w[N!5]]]],u[N!2]]]]	0.0444444
R	301961	40	[V!ζ[M!()1x1[=[F![-[V!ln[V!A[≈[-[N!0.1654211437[V!…]]]]]]],o[N!1],u[N!12]]],w[-[N!1]]],a[′]]	0.0277778
R	293489	18	[V!ϵ[=[V!ϵ[-[V!K[V!…[V!…[V!…[.[.[M!()1x1,w[N!16]]]]]]],b[V!p]]]]],b[V!n]]	0.0266667
R	301961	39	[V!ζ[M!()1x1[=[-[F![V!ln[M!()1x1[≈[-[N!0.918938533[V!…]]]],w[N!2[V!π]]]],o[N!1],u[N!2]]]],w[N!0]],a[′]]	0.0232558
R	305031	29	[M!()1x1[=[-[N!0.9999999992[V!…[-[V!i[⋅[N!0.000039[V!…[≈[-[N!1]]]]]]]]]]]],a[V!i],w[V!π[+[N!20]]]]	0.0227273
R	315379	25	[M!{}1x6,w[N!0[&comma;],e[V!i[&comma;],e[V!i[-[N!1[&comma;]]],e[-[V!i[&comma;]],e[V!i[-[N!1[&comma;]]],e[-[V!i[V!…]]]]]]]]]	0.021978
R	301672	31	[V!j[M!()1x1[=[N!396[&comma;[V!e[≈[N!396[-[N!104.00000017[V!…]]],a[N!4]]],a[V!π[R!,w[N!58]]]]],a[N!4]]],w[F!,o[R!,w[-[N!58]]],u[N!2]]],b[N!2[V!A]]]	0.018018
R	311370	19	[-[F![=[N!1[-[V!φ[=[F![=[-[N!0.61803 39887[V!…[.]]]]],o[N!1[-[R!,w[N!5]]]],u[N!2]]]]]]],o[N!1],u[V!φ]]]	0.0152672
R	304713	2	[M!3x1[=[M!3x1[-[M!2x1[-[M!2x1[-[M!2x1[-[T!etc[V!…]]],w[T!Resources lost by,e[T!third interruption]]]],w[T!Resources lost by,e[T!second interruption]]]],w[T!Resources lost by,e[T!first interruption]]]],w[T!Resources,e[T!at start,e[T!of innings]]]]],w[T!Total,e[T!resources,e[T!available]]]]	0.0151515
