I	read	1939

Q	NTCIR12-MathWiki-1
E	[-[N!0.026838601[V!…]]]
R	315355	28	[-[N!0.026838601[V!…]]]	1
I	qt	0.117
I	post	2
I	postsk	0
I	expr	1
I	exprsk	0
I	doc	1

Q	NTCIR12-MathWiki-2
E	[V!𝔓]
R	289897	0	[V!𝔓]	1
R	289910	0	[V!𝔓]	1
R	289910	1	[V!𝔓]	1
R	291805	0	[V!𝔓]	1
R	291805	1	[V!𝔓]	1
R	291805	2	[V!𝔓]	1
R	291807	20	[V!𝔓]	1
R	291810	0	[V!𝔓]	1
R	291836	0	[V!𝔓]	1
R	291838	0	[V!𝔓]	1
R	291843	0	[V!𝔓]	1
R	291843	1	[V!𝔓]	1
R	291843	2	[V!𝔓]	1
R	291846	0	[V!𝔓]	1
R	291899	0	[V!𝔓]	1
R	291899	1	[V!𝔓]	1
R	291899	2	[V!𝔓]	1
R	291899	3	[V!𝔓]	1
R	291899	4	[V!𝔓]	1
R	291899	5	[V!𝔓]	1
R	291899	6	[V!𝔓]	1
R	291899	7	[V!𝔓]	1
R	291899	8	[V!𝔓]	1
R	291899	9	[V!𝔓]	1
R	291899	10	[V!𝔓]	1
R	291899	11	[V!𝔓]	1
R	291899	12	[V!𝔓]	1
R	291899	13	[V!𝔓]	1
R	291899	14	[V!𝔓]	1
R	291899	15	[V!𝔓]	1
R	291899	16	[V!𝔓]	1
R	291899	17	[V!𝔓]	1
R	291899	18	[V!𝔓]	1
R	291899	19	[V!𝔓]	1
R	291899	20	[V!𝔓]	1
R	291899	21	[V!𝔓]	1
R	291899	22	[V!𝔓]	1
R	291899	23	[V!𝔓]	1
R	291899	24	[V!𝔓]	1
R	291899	25	[V!𝔓]	1
R	291899	26	[V!𝔓]	1
R	291899	27	[V!𝔓]	1
R	291899	28	[V!𝔓]	1
R	291899	29	[V!𝔓]	1
R	291899	30	[V!𝔓]	1
R	291899	31	[V!𝔓]	1
R	291899	32	[V!𝔓]	1
R	291899	33	[V!𝔓]	1
R	291899	34	[V!𝔓]	1
R	291899	35	[V!𝔓]	1
R	291899	36	[V!𝔓]	1
R	291899	37	[V!𝔓]	1
R	291899	38	[V!𝔓]	1
R	291899	39	[V!𝔓]	1
R	291899	40	[V!𝔓]	1
R	291899	41	[V!𝔓]	1
R	291899	42	[V!𝔓]	1
R	291899	43	[V!𝔓]	1
R	291899	44	[V!𝔓]	1
R	291899	45	[V!𝔓]	1
R	291899	46	[V!𝔓]	1
R	291899	47	[V!𝔓]	1
R	291899	48	[V!𝔓]	1
R	291899	49	[V!𝔓]	1
R	291899	50	[V!𝔓]	1
R	291899	51	[V!𝔓]	1
R	291899	52	[V!𝔓]	1
R	291899	53	[V!𝔓]	1
R	291899	54	[V!𝔓]	1
R	291899	55	[V!𝔓]	1
R	291899	56	[V!𝔓]	1
R	291899	57	[V!𝔓]	1
R	291899	58	[V!𝔓]	1
R	291899	59	[V!𝔓]	1
R	291899	60	[V!𝔓]	1
R	291899	61	[V!𝔓]	1
R	291899	62	[V!𝔓]	1
R	291899	63	[V!𝔓]	1
